demandID,pathID,originID,dest1,arc1,arc1_type,arc1_dist,dest2,arc2,arc2_type,arc2_dist,dest3,arc3,arc3_type,arc3_dist,finalDest,varCost,wgt,pathDist,arcCt,directDist,sales,cogs,fixedTT,current_ODT,transitMode,w_hat,dirMode,dirCost,dirFreq
7172,8424,96,1004,16324,VND->FC,354.6,31392,696,FC->LMD,59.9,0,0,0,0.0,31392,0.02,1676.0,414.5,2,403.4,3565.96,2122.6,1.6,7.0,LTL,5.4,0.0,0.0,0.0
7172,8425,96,1005,16325,VND->FC,232.3,31392,854,FC->LMD,600.6,0,0,0,0.0,31392,0.02,1676.0,832.9000000000001,2,403.4,3565.96,2122.6,1.6,7.0,TL,5.4,0.0,0.0,0.0
7172,8426,96,1004,16324,VND->FC,354.6,31392,696,FC->LMD,59.9,0,0,0,0.0,31392,0.02,1676.0,414.5,2,403.4,3565.96,2122.6,1.1,7.0,TL,5.9,0.0,0.0,0.0
7172,8427,96,1005,16325,VND->FC,232.3,1004,786,FC->FC,544.2,31392,696,FC->LMD,59.9,31392,0.04,1676.0,836.4,3,403.4,3565.96,2122.6,2.5,7.0,LTL,4.5,0.0,0.0,0.0
7172,8428,96,1005,16325,VND->FC,232.3,1004,786,FC->FC,544.2,31392,696,FC->LMD,59.9,31392,0.04,1676.0,836.4,3,403.4,3565.96,2122.6,2.0,7.0,TL,5.0,0.0,0.0,0.0
7118,8429,96,31393,16236,VND->LMD,1578.9,0,0,0,0.0,0,0,0,0.0,31393,0.0,489.0,1578.9,1,1578.9,2037.5,1198.53,4.5,9.0,LTL,4.5,1.0,558.79,1.0
7118,8430,96,1005,16325,VND->FC,232.3,31393,855,FC->LMD,1351.0,0,0,0,0.0,31393,0.02,489.0,1583.3,2,1578.9,2037.5,1198.53,4.0,9.0,LTL,5.0,0.0,0.0,0.0
7118,8431,96,1006,16326,VND->FC,1461.4,31393,1013,FC->LMD,434.4,0,0,0,0.0,31393,0.02,489.0,1895.8,2,1578.9,2037.5,1198.53,4.2,9.0,LTL,4.8,0.0,0.0,0.0
7118,8432,96,1005,16325,VND->FC,232.3,31393,855,FC->LMD,1351.0,0,0,0,0.0,31393,0.02,489.0,1583.3,2,1578.9,2037.5,1198.53,3.0,9.0,TL,6.0,0.0,0.0,0.0
7118,8433,96,1006,16326,VND->FC,1461.4,31393,1013,FC->LMD,434.4,0,0,0,0.0,31393,0.02,489.0,1895.8,2,1578.9,2037.5,1198.53,3.5,9.0,TL,5.5,0.0,0.0,0.0
7118,8434,96,1005,16325,VND->FC,232.3,1006,788,FC->FC,1257.7,31393,1013,FC->LMD,434.4,31393,0.04,489.0,1924.4,3,1578.9,2037.5,1198.53,4.3,9.0,LTL,4.7,0.0,0.0,0.0
7118,8435,96,1005,16325,VND->FC,232.3,1006,788,FC->FC,1257.7,31393,1013,FC->LMD,434.4,31393,0.04,489.0,1924.4,3,1578.9,2037.5,1198.53,3.5999999999999996,9.0,TL,5.4,0.0,0.0,0.0
7119,8436,96,31394,16237,VND->LMD,287.9,0,0,0,0.0,0,0,0,0.0,31394,0.0,603.0,287.9,1,287.9,753.75,562.5,1.5,5.0,LTL,3.5,1.0,266.01,1.0
7119,8437,96,1005,16325,VND->FC,232.3,31394,856,FC->LMD,266.5,0,0,0,0.0,31394,0.02,603.0,498.8,2,287.9,753.75,562.5,2.0,5.0,LTL,3.0,0.0,0.0,0.0
7119,8438,96,1005,16325,VND->FC,232.3,31394,856,FC->LMD,266.5,0,0,0,0.0,31394,0.02,603.0,498.8,2,287.9,753.75,562.5,1.0,5.0,TL,4.0,0.0,0.0,0.0
7156,8439,96,31395,16238,VND->LMD,592.0,0,0,0,0.0,0,0,0,0.0,31395,0.0,1217.0,592.0,1,592.0,2765.91,1404.02,1.5,8.0,LTL,6.5,1.0,646.29,1.0
7156,8440,96,1005,16325,VND->FC,232.3,31395,857,FC->LMD,716.6,0,0,0,0.0,31395,0.02,1217.0,948.9,2,592.0,2765.91,1404.02,3.0,8.0,LTL,5.0,0.0,0.0,0.0
7156,8441,96,1004,16324,VND->FC,354.6,31395,699,FC->LMD,292.6,0,0,0,0.0,31395,0.02,1217.0,647.2,2,592.0,2765.91,1404.02,2.1,8.0,LTL,5.9,0.0,0.0,0.0
7156,8442,96,1005,16325,VND->FC,232.3,31395,857,FC->LMD,716.6,0,0,0,0.0,31395,0.02,1217.0,948.9,2,592.0,2765.91,1404.02,1.8,8.0,TL,6.2,0.0,0.0,0.0
7156,8443,96,1004,16324,VND->FC,354.6,31395,699,FC->LMD,292.6,0,0,0,0.0,31395,0.02,1217.0,647.2,2,592.0,2765.91,1404.02,1.1,8.0,TL,6.9,0.0,0.0,0.0
7156,8444,96,1005,16325,VND->FC,232.3,1004,786,FC->FC,544.2,31395,699,FC->LMD,292.6,31395,0.04,1217.0,1069.1,3,592.0,2765.91,1404.02,3.0,8.0,LTL,5.0,0.0,0.0,0.0
7156,8445,96,1005,16325,VND->FC,232.3,1004,786,FC->FC,544.2,31395,699,FC->LMD,292.6,31395,0.04,1217.0,1069.1,3,592.0,2765.91,1404.02,2.0,8.0,TL,6.0,0.0,0.0,0.0
7120,8446,96,31397,16240,VND->LMD,624.2,0,0,0,0.0,0,0,0,0.0,31397,0.0,285.0,624.2,1,624.2,491.38,383.89,1.5,6.0,LTL,4.5,1.0,214.54,1.0
7120,8447,96,1005,16325,VND->FC,232.3,31397,859,FC->LMD,421.4,0,0,0,0.0,31397,0.02,285.0,653.7,2,624.2,491.38,383.89,2.0,6.0,LTL,4.0,0.0,0.0,0.0
7120,8448,96,1005,16325,VND->FC,232.3,31397,859,FC->LMD,421.4,0,0,0,0.0,31397,0.02,285.0,653.7,2,624.2,491.38,383.89,1.3,6.0,TL,4.7,0.0,0.0,0.0
7121,8449,96,31398,16241,VND->LMD,260.5,0,0,0,0.0,0,0,0,0.0,31398,0.0,468.0,260.5,1,260.5,2127.27,1715.54,1.5,5.0,LTL,3.5,1.0,212.12,1.0
7121,8450,96,1005,16325,VND->FC,232.3,31398,860,FC->LMD,90.8,0,0,0,0.0,31398,0.02,468.0,323.1,2,260.5,2127.27,1715.54,1.5,5.0,LTL,3.5,0.0,0.0,0.0
7121,8451,96,1005,16325,VND->FC,232.3,31398,860,FC->LMD,90.8,0,0,0,0.0,31398,0.02,468.0,323.1,2,260.5,2127.27,1715.54,1.0,5.0,TL,4.0,0.0,0.0,0.0
7122,8452,96,31399,16242,VND->LMD,524.1,0,0,0,0.0,0,0,0,0.0,31399,0.0,335.0,524.1,1,524.1,1395.83,788.6,1.5,8.0,LTL,6.5,1.0,218.98,1.0
7122,8453,96,1005,16325,VND->FC,232.3,31399,861,FC->LMD,631.3,0,0,0,0.0,31399,0.02,335.0,863.5999999999999,2,524.1,1395.83,788.6,2.0,8.0,LTL,6.0,0.0,0.0,0.0
7122,8454,96,1004,16324,VND->FC,354.6,31399,703,FC->LMD,269.9,0,0,0,0.0,31399,0.02,335.0,624.5,2,524.1,1395.83,788.6,2.1,8.0,LTL,5.9,0.0,0.0,0.0
7122,8455,96,1005,16325,VND->FC,232.3,31399,861,FC->LMD,631.3,0,0,0,0.0,31399,0.02,335.0,863.5999999999999,2,524.1,1395.83,788.6,1.6,8.0,TL,6.4,0.0,0.0,0.0
7122,8456,96,1004,16324,VND->FC,354.6,31399,703,FC->LMD,269.9,0,0,0,0.0,31399,0.02,335.0,624.5,2,524.1,1395.83,788.6,1.1,8.0,TL,6.9,0.0,0.0,0.0
7122,8457,96,1005,16325,VND->FC,232.3,1004,786,FC->FC,544.2,31399,703,FC->LMD,269.9,31399,0.04,335.0,1046.4,3,524.1,1395.83,788.6,3.0,8.0,LTL,5.0,0.0,0.0,0.0
7122,8458,96,1005,16325,VND->FC,232.3,1004,786,FC->FC,544.2,31399,703,FC->LMD,269.9,31399,0.04,335.0,1046.4,3,524.1,1395.83,788.6,2.0,8.0,TL,6.0,0.0,0.0,0.0
7123,8459,96,31402,16245,VND->LMD,361.3,0,0,0,0.0,0,0,0,0.0,31402,0.0,442.0,361.3,1,361.3,1105.0,863.28,1.5,8.0,LTL,6.5,1.0,227.41,1.0
7123,8460,96,1005,16325,VND->FC,232.3,31402,864,FC->LMD,394.8,0,0,0,0.0,31402,0.02,442.0,627.1,2,361.3,1105.0,863.28,2.0,8.0,LTL,6.0,0.0,0.0,0.0
7123,8461,96,1003,16323,VND->FC,392.6,31402,548,FC->LMD,306.8,0,0,0,0.0,31402,0.02,442.0,699.4000000000001,2,361.3,1105.0,863.28,2.2,8.0,LTL,5.8,0.0,0.0,0.0
7123,8462,96,1005,16325,VND->FC,232.3,31402,864,FC->LMD,394.8,0,0,0,0.0,31402,0.02,442.0,627.1,2,361.3,1105.0,863.28,1.2,8.0,TL,6.8,0.0,0.0,0.0
7123,8463,96,1003,16323,VND->FC,392.6,31402,548,FC->LMD,306.8,0,0,0,0.0,31402,0.02,442.0,699.4000000000001,2,361.3,1105.0,863.28,1.2999999999999998,8.0,TL,6.7,0.0,0.0,0.0
7123,8464,96,1005,16325,VND->FC,232.3,1003,785,FC->FC,566.2,31402,548,FC->LMD,306.8,31402,0.04,442.0,1105.3,3,361.3,1105.0,863.28,3.0,8.0,LTL,5.0,0.0,0.0,0.0
7123,8465,96,1005,16325,VND->FC,232.3,1003,785,FC->FC,566.2,31402,548,FC->LMD,306.8,31402,0.04,442.0,1105.3,3,361.3,1105.0,863.28,2.1,8.0,TL,5.9,0.0,0.0,0.0
7124,8466,96,31403,16246,VND->LMD,694.1,0,0,0,0.0,0,0,0,0.0,31403,0.0,637.0,694.1,1,694.1,2450.0,1368.72,2.5,8.0,LTL,5.5,1.0,406.33,1.0
7124,8467,96,1005,16325,VND->FC,232.3,31403,865,FC->LMD,795.3,0,0,0,0.0,31403,0.02,637.0,1027.6,2,694.1,2450.0,1368.72,3.0,8.0,LTL,5.0,0.0,0.0,0.0
7124,8468,96,1004,16324,VND->FC,354.6,31403,707,FC->LMD,412.6,0,0,0,0.0,31403,0.02,637.0,767.2,2,694.1,2450.0,1368.72,2.1,8.0,LTL,5.9,0.0,0.0,0.0
7124,8469,96,1005,16325,VND->FC,232.3,31403,865,FC->LMD,795.3,0,0,0,0.0,31403,0.02,637.0,1027.6,2,694.1,2450.0,1368.72,1.9,8.0,TL,6.1,0.0,0.0,0.0
7124,8470,96,1004,16324,VND->FC,354.6,31403,707,FC->LMD,412.6,0,0,0,0.0,31403,0.02,637.0,767.2,2,694.1,2450.0,1368.72,1.4,8.0,TL,6.6,0.0,0.0,0.0
7124,8471,96,1005,16325,VND->FC,232.3,1004,786,FC->FC,544.2,31403,707,FC->LMD,412.6,31403,0.04,637.0,1189.1,3,694.1,2450.0,1368.72,3.0,8.0,LTL,5.0,0.0,0.0,0.0
7124,8472,96,1005,16325,VND->FC,232.3,1004,786,FC->FC,544.2,31403,707,FC->LMD,412.6,31403,0.04,637.0,1189.1,3,694.1,2450.0,1368.72,2.3,8.0,TL,5.7,0.0,0.0,0.0
7125,8473,96,31404,16247,VND->LMD,1606.6,0,0,0,0.0,0,0,0,0.0,31404,0.0,215.0,1606.6,1,1606.6,796.3,510.45,4.5,10.0,LTL,5.5,1.0,327.0,1.0
7125,8474,96,1005,16325,VND->FC,232.3,31404,866,FC->LMD,1468.7,0,0,0,0.0,31404,0.02,215.0,1701.0,2,1606.6,796.3,510.45,4.0,10.0,LTL,6.0,0.0,0.0,0.0
7125,8475,96,1001,16321,VND->FC,1854.5,31404,234,FC->LMD,386.7,0,0,0,0.0,31404,0.02,215.0,2241.2,2,1606.6,796.3,510.45,4.9,10.0,LTL,5.1,0.0,0.0,0.0
7125,8476,96,1002,16322,VND->FC,819.6,31404,392,FC->LMD,863.3,0,0,0,0.0,31404,0.02,215.0,1682.9,2,1606.6,796.3,510.45,4.0,10.0,LTL,6.0,0.0,0.0,0.0
7125,8477,96,1005,16325,VND->FC,232.3,31404,866,FC->LMD,1468.7,0,0,0,0.0,31404,0.02,215.0,1701.0,2,1606.6,796.3,510.45,3.2,10.0,TL,6.8,0.0,0.0,0.0
7125,8478,96,1001,16321,VND->FC,1854.5,31404,234,FC->LMD,386.7,0,0,0,0.0,31404,0.02,215.0,2241.2,2,1606.6,796.3,510.45,4.1,10.0,TL,5.9,0.0,0.0,0.0
7125,8479,96,1002,16322,VND->FC,819.6,31404,392,FC->LMD,863.3,0,0,0,0.0,31404,0.02,215.0,1682.9,2,1606.6,796.3,510.45,3.1,10.0,TL,6.9,0.0,0.0,0.0
7125,8480,96,1005,16325,VND->FC,232.3,1001,783,FC->FC,1683.2,31404,234,FC->LMD,386.7,31404,0.04,215.0,2302.2,3,1606.6,796.3,510.45,5.1,10.0,LTL,4.9,0.0,0.0,0.0
7125,8481,96,1005,16325,VND->FC,232.3,1001,783,FC->FC,1683.2,31404,234,FC->LMD,386.7,31404,0.04,215.0,2302.2,3,1606.6,796.3,510.45,4.3,10.0,TL,5.7,0.0,0.0,0.0
7157,8482,96,31408,16251,VND->LMD,108.0,0,0,0,0.0,0,0,0,0.0,31408,0.0,366.0,108.0,1,108.0,2287.5,1830.0,1.0,6.0,LTL,5.0,1.0,145.83,1.0
7157,8483,96,1005,16325,VND->FC,232.3,31408,870,FC->LMD,249.2,0,0,0,0.0,31408,0.02,366.0,481.5,2,108.0,2287.5,1830.0,2.0,6.0,LTL,4.0,0.0,0.0,0.0
7157,8484,96,1005,16325,VND->FC,232.3,31408,870,FC->LMD,249.2,0,0,0,0.0,31408,0.02,366.0,481.5,2,108.0,2287.5,1830.0,1.0,6.0,TL,5.0,0.0,0.0,0.0
7129,8485,96,31411,16254,VND->LMD,471.5,0,0,0,0.0,0,0,0,0.0,31411,0.0,204.0,471.5,1,471.5,364.29,215.56,1.5,8.0,LTL,6.5,1.0,153.43,1.0
7129,8486,96,1005,16325,VND->FC,232.3,31411,873,FC->LMD,464.0,0,0,0,0.0,31411,0.02,204.0,696.3,2,471.5,364.29,215.56,2.0,8.0,LTL,6.0,0.0,0.0,0.0
7129,8487,96,1002,16322,VND->FC,819.6,31411,399,FC->LMD,353.2,0,0,0,0.0,31411,0.02,204.0,1172.8,2,471.5,364.29,215.56,3.0,8.0,LTL,5.0,0.0,0.0,0.0
7129,8488,96,1005,16325,VND->FC,232.3,31411,873,FC->LMD,464.0,0,0,0,0.0,31411,0.02,204.0,696.3,2,471.5,364.29,215.56,1.3,8.0,TL,6.7,0.0,0.0,0.0
7129,8489,96,1002,16322,VND->FC,819.6,31411,399,FC->LMD,353.2,0,0,0,0.0,31411,0.02,204.0,1172.8,2,471.5,364.29,215.56,2.1,8.0,TL,5.9,0.0,0.0,0.0
7129,8490,96,1005,16325,VND->FC,232.3,1002,784,FC->FC,764.8,31411,399,FC->LMD,353.2,31411,0.04,204.0,1350.3,3,471.5,364.29,215.56,3.4,8.0,LTL,4.6,0.0,0.0,0.0
7129,8491,96,1005,16325,VND->FC,232.3,1002,784,FC->FC,764.8,31411,399,FC->LMD,353.2,31411,0.04,204.0,1350.3,3,471.5,364.29,215.56,2.5,8.0,TL,5.5,0.0,0.0,0.0
7131,8492,96,31419,16262,VND->LMD,1259.8,0,0,0,0.0,0,0,0,0.0,31419,0.0,199.0,1259.8,1,1259.8,641.94,346.99,3.5,9.0,LTL,5.5,1.0,263.64,1.0
7131,8493,96,1005,16325,VND->FC,232.3,31419,881,FC->LMD,1108.6,0,0,0,0.0,31419,0.02,199.0,1340.9,2,1259.8,641.94,346.99,4.0,9.0,LTL,5.0,0.0,0.0,0.0
7131,8494,96,1006,16326,VND->FC,1461.4,31419,1039,FC->LMD,479.0,0,0,0,0.0,31419,0.02,199.0,1940.4,2,1259.8,641.94,346.99,4.2,9.0,LTL,4.8,0.0,0.0,0.0
7131,8495,96,1005,16325,VND->FC,232.3,31419,881,FC->LMD,1108.6,0,0,0,0.0,31419,0.02,199.0,1340.9,2,1259.8,641.94,346.99,2.5,9.0,TL,6.5,0.0,0.0,0.0
7131,8496,96,1006,16326,VND->FC,1461.4,31419,1039,FC->LMD,479.0,0,0,0,0.0,31419,0.02,199.0,1940.4,2,1259.8,641.94,346.99,3.6,9.0,TL,5.4,0.0,0.0,0.0
7131,8497,96,1005,16325,VND->FC,232.3,1006,788,FC->FC,1257.7,31419,1039,FC->LMD,479.0,31419,0.04,199.0,1969.0,3,1259.8,641.94,346.99,4.3,9.0,LTL,4.7,0.0,0.0,0.0
7131,8498,96,1005,16325,VND->FC,232.3,1006,788,FC->FC,1257.7,31419,1039,FC->LMD,479.0,31419,0.04,199.0,1969.0,3,1259.8,641.94,346.99,3.6999999999999997,9.0,TL,5.300000000000001,0.0,0.0,0.0
7132,8499,96,31422,16265,VND->LMD,1100.7,0,0,0,0.0,0,0,0,0.0,31422,0.0,603.0,1100.7,1,1100.7,1546.15,1153.84,3.5,9.0,LTL,5.5,1.0,512.12,1.0
7132,8500,96,1005,16325,VND->FC,232.3,31422,884,FC->LMD,918.7,0,0,0,0.0,31422,0.02,603.0,1151.0,2,1100.7,1546.15,1153.84,3.0,9.0,LTL,6.0,0.0,0.0,0.0
7132,8501,96,1006,16326,VND->FC,1461.4,31422,1042,FC->LMD,400.4,0,0,0,0.0,31422,0.02,603.0,1861.8,2,1100.7,1546.15,1153.84,4.2,9.0,LTL,4.8,0.0,0.0,0.0
7132,8502,96,1005,16325,VND->FC,232.3,31422,884,FC->LMD,918.7,0,0,0,0.0,31422,0.02,603.0,1151.0,2,1100.7,1546.15,1153.84,2.2,9.0,TL,6.8,0.0,0.0,0.0
7132,8503,96,1006,16326,VND->FC,1461.4,31422,1042,FC->LMD,400.4,0,0,0,0.0,31422,0.02,603.0,1861.8,2,1100.7,1546.15,1153.84,3.4000000000000004,9.0,TL,5.6,0.0,0.0,0.0
7132,8504,96,1005,16325,VND->FC,232.3,1006,788,FC->FC,1257.7,31422,1042,FC->LMD,400.4,31422,0.04,603.0,1890.4,3,1100.7,1546.15,1153.84,4.3,9.0,LTL,4.7,0.0,0.0,0.0
7132,8505,96,1005,16325,VND->FC,232.3,1006,788,FC->FC,1257.7,31422,1042,FC->LMD,400.4,31422,0.04,603.0,1890.4,3,1100.7,1546.15,1153.84,3.5,9.0,TL,5.5,0.0,0.0,0.0
7133,8506,96,31426,16269,VND->LMD,1976.8,0,0,0,0.0,0,0,0,0.0,31426,0.0,879.0,1976.8,1,1976.8,3821.74,2895.26,5.5,10.0,LTL,4.5,1.0,1058.68,1.0
7133,8507,96,1005,16325,VND->FC,232.3,31426,888,FC->LMD,1798.9,0,0,0,0.0,31426,0.02,879.0,2031.2,2,1976.8,3821.74,2895.26,5.0,10.0,LTL,5.0,0.0,0.0,0.0
7133,8508,96,1001,16321,VND->FC,1854.5,31426,256,FC->LMD,141.4,0,0,0,0.0,31426,0.02,879.0,1995.9,2,1976.8,3821.74,2895.26,4.4,10.0,LTL,5.6,0.0,0.0,0.0
7133,8509,96,1005,16325,VND->FC,232.3,31426,888,FC->LMD,1798.9,0,0,0,0.0,31426,0.02,879.0,2031.2,2,1976.8,3821.74,2895.26,3.8,10.0,TL,6.2,0.0,0.0,0.0
7133,8510,96,1001,16321,VND->FC,1854.5,31426,256,FC->LMD,141.4,0,0,0,0.0,31426,0.02,879.0,1995.9,2,1976.8,3821.74,2895.26,3.9,10.0,TL,6.1,0.0,0.0,0.0
7133,8511,96,1005,16325,VND->FC,232.3,1001,783,FC->FC,1683.2,31426,256,FC->LMD,141.4,31426,0.04,879.0,2056.9,3,1976.8,3821.74,2895.26,4.6,10.0,LTL,5.4,0.0,0.0,0.0
7133,8512,96,1005,16325,VND->FC,232.3,1001,783,FC->FC,1683.2,31426,256,FC->LMD,141.4,31426,0.04,879.0,2056.9,3,1976.8,3821.74,2895.26,4.1,10.0,TL,5.9,0.0,0.0,0.0
7159,8513,96,31429,16272,VND->LMD,84.4,0,0,0,0.0,0,0,0,0.0,31429,0.0,443.0,84.4,1,84.4,805.45,596.63,1.0,8.0,LTL,7.0,1.0,161.53,1.0
7159,8514,96,1005,16325,VND->FC,232.3,31429,891,FC->LMD,297.2,0,0,0,0.0,31429,0.02,443.0,529.5,2,84.4,805.45,596.63,2.0,8.0,LTL,6.0,0.0,0.0,0.0
7159,8515,96,1004,16324,VND->FC,354.6,31429,733,FC->LMD,270.2,0,0,0,0.0,31429,0.02,443.0,624.8,2,84.4,805.45,596.63,2.1,8.0,LTL,5.9,0.0,0.0,0.0
7159,8516,96,1005,16325,VND->FC,232.3,31429,891,FC->LMD,297.2,0,0,0,0.0,31429,0.02,443.0,529.5,2,84.4,805.45,596.63,1.0,8.0,TL,7.0,0.0,0.0,0.0
7159,8517,96,1004,16324,VND->FC,354.6,31429,733,FC->LMD,270.2,0,0,0,0.0,31429,0.02,443.0,624.8,2,84.4,805.45,596.63,1.1,8.0,TL,6.9,0.0,0.0,0.0
7159,8518,96,1005,16325,VND->FC,232.3,1004,786,FC->FC,544.2,31429,733,FC->LMD,270.2,31429,0.04,443.0,1046.7,3,84.4,805.45,596.63,3.0,8.0,LTL,5.0,0.0,0.0,0.0
7159,8519,96,1005,16325,VND->FC,232.3,1004,786,FC->FC,544.2,31429,733,FC->LMD,270.2,31429,0.04,443.0,1046.7,3,84.4,805.45,596.63,2.0,8.0,TL,6.0,0.0,0.0,0.0
7134,8520,96,31430,16273,VND->LMD,285.1,0,0,0,0.0,0,0,0,0.0,31430,0.0,985.0,285.1,1,285.1,2402.44,1009.43,1.5,7.0,LTL,5.5,1.0,397.93,1.0
7134,8521,96,1005,16325,VND->FC,232.3,31430,892,FC->LMD,515.6,0,0,0,0.0,31430,0.02,985.0,747.9000000000001,2,285.1,2402.44,1009.43,2.0,7.0,LTL,5.0,0.0,0.0,0.0
7134,8522,96,1004,16324,VND->FC,354.6,31430,734,FC->LMD,204.0,0,0,0,0.0,31430,0.02,985.0,558.6,2,285.1,2402.44,1009.43,1.6,7.0,LTL,5.4,0.0,0.0,0.0
7134,8523,96,1005,16325,VND->FC,232.3,31430,892,FC->LMD,515.6,0,0,0,0.0,31430,0.02,985.0,747.9000000000001,2,285.1,2402.44,1009.43,1.4,7.0,TL,5.6,0.0,0.0,0.0
7134,8524,96,1004,16324,VND->FC,354.6,31430,734,FC->LMD,204.0,0,0,0,0.0,31430,0.02,985.0,558.6,2,285.1,2402.44,1009.43,1.1,7.0,TL,5.9,0.0,0.0,0.0
7134,8525,96,1005,16325,VND->FC,232.3,1004,786,FC->FC,544.2,31430,734,FC->LMD,204.0,31430,0.04,985.0,980.5,3,285.1,2402.44,1009.43,2.5,7.0,LTL,4.5,0.0,0.0,0.0
7134,8526,96,1005,16325,VND->FC,232.3,1004,786,FC->FC,544.2,31430,734,FC->LMD,204.0,31430,0.04,985.0,980.5,3,285.1,2402.44,1009.43,2.0,7.0,TL,5.0,0.0,0.0,0.0
7160,8527,96,31433,16276,VND->LMD,1592.9,0,0,0,0.0,0,0,0,0.0,31433,0.0,279.0,1592.9,1,1592.9,362.34,156.86,4.5,10.0,LTL,5.5,1.0,380.41,1.0
7160,8528,96,1005,16325,VND->FC,232.3,31433,895,FC->LMD,1438.7,0,0,0,0.0,31433,0.02,279.0,1671.0,2,1592.9,362.34,156.86,4.0,10.0,LTL,6.0,0.0,0.0,0.0
7160,8529,96,1001,16321,VND->FC,1854.5,31433,263,FC->LMD,302.3,0,0,0,0.0,31433,0.02,279.0,2156.8,2,1592.9,362.34,156.86,4.9,10.0,LTL,5.1,0.0,0.0,0.0
7160,8530,96,1005,16325,VND->FC,232.3,31433,895,FC->LMD,1438.7,0,0,0,0.0,31433,0.02,279.0,1671.0,2,1592.9,362.34,156.86,3.1,10.0,TL,6.9,0.0,0.0,0.0
7160,8531,96,1001,16321,VND->FC,1854.5,31433,263,FC->LMD,302.3,0,0,0,0.0,31433,0.02,279.0,2156.8,2,1592.9,362.34,156.86,3.9,10.0,TL,6.1,0.0,0.0,0.0
7160,8532,96,1005,16325,VND->FC,232.3,1001,783,FC->FC,1683.2,31433,263,FC->LMD,302.3,31433,0.04,279.0,2217.8,3,1592.9,362.34,156.86,5.1,10.0,LTL,4.9,0.0,0.0,0.0
7160,8533,96,1005,16325,VND->FC,232.3,1001,783,FC->FC,1683.2,31433,263,FC->LMD,302.3,31433,0.04,279.0,2217.8,3,1592.9,362.34,156.86,4.1,10.0,TL,5.9,0.0,0.0,0.0
7175,8534,96,31436,16279,VND->LMD,209.4,0,0,0,0.0,0,0,0,0.0,31436,0.0,1295.0,209.4,1,209.4,952.21,639.07,1.0,5.0,LTL,4.0,1.0,461.93,1.0
7175,8535,96,1005,16325,VND->FC,232.3,31436,898,FC->LMD,242.4,0,0,0,0.0,31436,0.02,1295.0,474.7000000000001,2,209.4,952.21,639.07,2.0,5.0,LTL,3.0,0.0,0.0,0.0
7175,8536,96,1005,16325,VND->FC,232.3,31436,898,FC->LMD,242.4,0,0,0,0.0,31436,0.02,1295.0,474.7000000000001,2,209.4,952.21,639.07,1.0,5.0,TL,4.0,0.0,0.0,0.0
7161,8537,96,31437,16280,VND->LMD,906.2,0,0,0,0.0,0,0,0,0.0,31437,0.0,678.0,906.2,1,906.2,2054.55,1222.95,2.5,8.0,LTL,5.5,1.0,497.81,1.0
7161,8538,96,1005,16325,VND->FC,232.3,31437,899,FC->LMD,904.7,0,0,0,0.0,31437,0.02,678.0,1137.0,2,906.2,2054.55,1222.95,3.0,8.0,LTL,5.0,0.0,0.0,0.0
7161,8539,96,1002,16322,VND->FC,819.6,31437,425,FC->LMD,225.4,0,0,0,0.0,31437,0.02,678.0,1045.0,2,906.2,2054.55,1222.95,3.0,8.0,LTL,5.0,0.0,0.0,0.0
7161,8540,96,1005,16325,VND->FC,232.3,31437,899,FC->LMD,904.7,0,0,0,0.0,31437,0.02,678.0,1137.0,2,906.2,2054.55,1222.95,2.1,8.0,TL,5.9,0.0,0.0,0.0
7161,8541,96,1002,16322,VND->FC,819.6,31437,425,FC->LMD,225.4,0,0,0,0.0,31437,0.02,678.0,1045.0,2,906.2,2054.55,1222.95,2.0,8.0,TL,6.0,0.0,0.0,0.0
7161,8542,96,1005,16325,VND->FC,232.3,1002,784,FC->FC,764.8,31437,425,FC->LMD,225.4,31437,0.04,678.0,1222.5,3,906.2,2054.55,1222.95,3.4,8.0,LTL,4.6,0.0,0.0,0.0
7161,8543,96,1005,16325,VND->FC,232.3,1002,784,FC->FC,764.8,31437,425,FC->LMD,225.4,31437,0.04,678.0,1222.5,3,906.2,2054.55,1222.95,2.4,8.0,TL,5.6,0.0,0.0,0.0
7162,8544,96,31439,16282,VND->LMD,1105.8,0,0,0,0.0,0,0,0,0.0,31439,0.0,913.0,1105.8,1,1105.8,1755.77,809.11,3.5,10.0,LTL,6.5,1.0,722.4,1.0
7162,8545,96,1005,16325,VND->FC,232.3,31439,901,FC->LMD,911.0,0,0,0,0.0,31439,0.02,913.0,1143.3,2,1105.8,1755.77,809.11,3.0,10.0,LTL,7.0,0.0,0.0,0.0
7162,8546,96,1006,16326,VND->FC,1461.4,31439,1059,FC->LMD,361.8,0,0,0,0.0,31439,0.02,913.0,1823.2,2,1105.8,1755.77,809.11,4.2,10.0,LTL,5.8,0.0,0.0,0.0
7162,8547,96,1005,16325,VND->FC,232.3,31439,901,FC->LMD,911.0,0,0,0,0.0,31439,0.02,913.0,1143.3,2,1105.8,1755.77,809.11,2.2,10.0,TL,7.8,0.0,0.0,0.0
7162,8548,96,1006,16326,VND->FC,1461.4,31439,1059,FC->LMD,361.8,0,0,0,0.0,31439,0.02,913.0,1823.2,2,1105.8,1755.77,809.11,3.4000000000000004,10.0,TL,6.6,0.0,0.0,0.0
