locationID1,locationType1,locationID2,locationType2,distance
80,VND,54,VND,1170.235087
80,VND,71,VND,1176.676172
80,VND,31381,LMD,1180.434717
80,VND,343,VND,1182.656706
80,VND,501,VND,1185.53635
80,VND,246,VND,1188.811014
80,VND,143,VND,1189.198312
80,VND,31372,LMD,1189.895254
80,VND,31387,LMD,1190.243351
80,VND,262,VND,1190.48104
80,VND,31466,LMD,1193.908024
80,VND,515,VND,1194.360359
80,VND,454,VND,1196.988718
80,VND,447,VND,1197.016933
80,VND,170,VND,1198.894649
80,VND,31379,LMD,1199.821285
80,VND,416,VND,1202.760948
80,VND,361,VND,1204.01462
80,VND,148,VND,1204.17854
80,VND,376,VND,1205.967161
80,VND,97,VND,1206.223838
80,VND,279,VND,1207.244401
80,VND,10,VND,1207.464219
80,VND,179,VND,1209.929057
80,VND,1005,FC,1210.697684
80,VND,24,VND,1212.397484
80,VND,206,VND,1212.715408
80,VND,129,VND,1214.093771
80,VND,96,VND,1214.562561
80,VND,381,VND,1215.495022
80,VND,229,VND,1217.384423
80,VND,241,VND,1217.866287
80,VND,30,VND,1221.369856
80,VND,287,VND,1221.433879
80,VND,31414,LMD,1221.909485
80,VND,68,VND,1225.676521
80,VND,531,VND,1226.602406
80,VND,19,VND,1230.466337
80,VND,336,VND,1231.77299
80,VND,508,VND,1231.953459
80,VND,136,VND,1235.087883
80,VND,141,VND,1235.351994
80,VND,297,VND,1235.562125
80,VND,348,VND,1236.501564
80,VND,254,VND,1237.330959
80,VND,64,VND,1238.801626
80,VND,242,VND,1238.885728
80,VND,467,VND,1238.95392
80,VND,35,VND,1239.080471
80,VND,13,VND,1239.192776
80,VND,31401,LMD,1242.160304
80,VND,191,VND,1244.893667
80,VND,46,VND,1245.235673
80,VND,283,VND,1245.460711
80,VND,31383,LMD,1248.178529
80,VND,186,VND,1248.229599
80,VND,31384,LMD,1248.392169
80,VND,79,VND,1250.97324
80,VND,8,VND,1252.236969
80,VND,300,VND,1252.427353
80,VND,2,VND,1253.592934
80,VND,231,VND,1257.864783
80,VND,1001,FC,1258.242177
80,VND,167,VND,1258.242177
80,VND,31342,LMD,1260.496149
80,VND,491,VND,1260.939369
80,VND,31454,LMD,1261.329252
80,VND,271,VND,1261.727704
80,VND,198,VND,1261.840054
80,VND,36,VND,1263.02092
80,VND,430,VND,1263.890386
80,VND,411,VND,1265.058298
80,VND,247,VND,1265.190957
80,VND,131,VND,1267.617306
80,VND,165,VND,1267.909138
80,VND,124,VND,1268.002664
80,VND,101,VND,1268.139197
80,VND,363,VND,1269.481296
80,VND,150,VND,1270.107891
80,VND,89,VND,1271.335587
80,VND,91,VND,1271.835556
80,VND,18,VND,1272.602219
80,VND,346,VND,1272.92621
80,VND,31373,LMD,1274.647522
80,VND,426,VND,1275.026051
80,VND,1006,FC,1275.366484
80,VND,115,VND,1275.366484
80,VND,47,VND,1275.66911
80,VND,493,VND,1276.984258
80,VND,59,VND,1277.088084
80,VND,31469,LMD,1278.502808
80,VND,61,VND,1278.757238
80,VND,230,VND,1278.983155
80,VND,263,VND,1280.958098
80,VND,74,VND,1281.373179
80,VND,31429,LMD,1282.244962
80,VND,118,VND,1282.428971
80,VND,442,VND,1283.317041
80,VND,116,VND,1283.349648
80,VND,43,VND,1284.614707
80,VND,175,VND,1287.222657
80,VND,52,VND,1287.29991
80,VND,504,VND,1287.838163
80,VND,73,VND,1288.068311
80,VND,405,VND,1289.113362
80,VND,42,VND,1289.469859
80,VND,108,VND,1290.334681
80,VND,173,VND,1293.563971
80,VND,235,VND,1293.566965
80,VND,444,VND,1294.311475
80,VND,93,VND,1294.655506
80,VND,72,VND,1294.887987
80,VND,372,VND,1297.432571
80,VND,87,VND,1298.810764
80,VND,289,VND,1300.080294
80,VND,31449,LMD,1302.083893
80,VND,154,VND,1303.575545
80,VND,140,VND,1304.528324
80,VND,20,VND,1306.084972
80,VND,223,VND,1307.896392
80,VND,133,VND,1308.086406
80,VND,476,VND,1312.051275
80,VND,306,VND,1312.694424
80,VND,396,VND,1314.649082
80,VND,31355,LMD,1315.084489
80,VND,174,VND,1318.225889
80,VND,160,VND,1320.650953
80,VND,12,VND,1320.797062
80,VND,31430,LMD,1321.450781
80,VND,365,VND,1323.424965
80,VND,137,VND,1325.221022
80,VND,327,VND,1325.275014
80,VND,1,VND,1325.582931
80,VND,31350,LMD,1328.63295
80,VND,21,VND,1329.555206
80,VND,377,VND,1332.948042
80,VND,31462,LMD,1334.364554
80,VND,48,VND,1334.516876
80,VND,276,VND,1334.800345
80,VND,489,VND,1336.218424
80,VND,273,VND,1337.276187
80,VND,295,VND,1338.760087
80,VND,499,VND,1339.785133
80,VND,209,VND,1341.550518
80,VND,84,VND,1341.783673
80,VND,31332,LMD,1347.328787
80,VND,248,VND,1349.645486
80,VND,332,VND,1351.105447
80,VND,299,VND,1351.740869
80,VND,207,VND,1353.084601
80,VND,409,VND,1357.851254
80,VND,31370,LMD,1361.869071
80,VND,329,VND,1362.962857
80,VND,212,VND,1368.770093
80,VND,288,VND,1370.93579
80,VND,290,VND,1381.486456
80,VND,315,VND,1382.260536
80,VND,31368,LMD,1382.260536
80,VND,31376,LMD,1383.215804
80,VND,309,VND,1387.547599
80,VND,243,VND,1394.444346
80,VND,31426,LMD,1397.222685
80,VND,31436,LMD,1399.758309
80,VND,166,VND,1402.910032
80,VND,31367,LMD,1404.630562
80,VND,121,VND,1409.546134
80,VND,31428,LMD,1414.981155
80,VND,333,VND,1422.266166
80,VND,378,VND,1422.637677
80,VND,494,VND,1423.716802
80,VND,466,VND,1423.776201
80,VND,441,VND,1428.106446
80,VND,31473,LMD,1432.562539
80,VND,521,VND,1433.522264
80,VND,196,VND,1437.164425
80,VND,284,VND,1439.779861
80,VND,492,VND,1440.428788
80,VND,339,VND,1442.104484
80,VND,31348,LMD,1442.893188
80,VND,31346,LMD,1444.285074
80,VND,94,VND,1448.680964
80,VND,146,VND,1452.904292
80,VND,31377,LMD,1459.306257
80,VND,31356,LMD,1463.047826
80,VND,518,VND,1465.089047
80,VND,31443,LMD,1475.937166
80,VND,375,VND,1485.984221
80,VND,88,VND,1495.859719
80,VND,415,VND,1503.820273
80,VND,1004,FC,1506.781529
80,VND,31425,LMD,1517.295801
80,VND,31392,LMD,1529.330557
80,VND,31406,LMD,1531.85902
80,VND,113,VND,1535.085285
80,VND,213,VND,1536.92099
80,VND,17,VND,1537.400976
80,VND,109,VND,1545.888934
80,VND,451,VND,1546.997259
80,VND,31366,LMD,1547.950187
80,VND,75,VND,1550.420657
80,VND,156,VND,1554.578493
80,VND,400,VND,1557.607739
80,VND,234,VND,1564.548068
80,VND,31447,LMD,1565.236168
80,VND,195,VND,1568.841195
80,VND,34,VND,1569.821074
80,VND,458,VND,1570.927147
80,VND,291,VND,1572.547643
80,VND,63,VND,1574.001783
80,VND,398,VND,1585.471888
80,VND,350,VND,1588.392716
80,VND,31340,LMD,1589.087644
80,VND,3,VND,1589.648748
80,VND,505,VND,1590.249899
80,VND,31345,LMD,1591.512116
80,VND,178,VND,1594.994767
80,VND,351,VND,1595.644039
80,VND,31434,LMD,1596.239871
80,VND,41,VND,1600.280048
80,VND,103,VND,1601.155635
80,VND,31351,LMD,1610.247896
80,VND,385,VND,1610.57375
80,VND,193,VND,1612.141532
80,VND,296,VND,1615.838429
80,VND,403,VND,1624.28058
80,VND,216,VND,1624.950578
80,VND,31361,LMD,1626.273117
80,VND,31,VND,1626.740113
80,VND,268,VND,1630.896763
80,VND,31440,LMD,1631.001272
80,VND,437,VND,1634.067884
80,VND,410,VND,1637.656912
80,VND,257,VND,1637.707693
80,VND,66,VND,1644.831955
80,VND,440,VND,1645.129506
80,VND,128,VND,1645.464307
80,VND,342,VND,1647.104493
80,VND,424,VND,1649.593902
80,VND,31386,LMD,1650.980164
80,VND,305,VND,1652.311178
80,VND,436,VND,1655.02088
80,VND,31418,LMD,1655.179325
80,VND,488,VND,1657.22703
80,VND,259,VND,1662.973671
80,VND,31393,LMD,1668.838964
80,VND,152,VND,1672.550001
80,VND,149,VND,1676.998617
80,VND,134,VND,1679.193738
80,VND,110,VND,1681.072638
80,VND,360,VND,1681.997085
80,VND,31388,LMD,1684.063395
80,VND,200,VND,1685.444976
80,VND,78,VND,1687.14712
80,VND,7,VND,1691.609783
80,VND,60,VND,1696.956017
80,VND,31333,LMD,1701.516586
80,VND,31415,LMD,1702.655595
80,VND,225,VND,1703.960252
80,VND,185,VND,1705.354732
80,VND,260,VND,1709.248652
80,VND,90,VND,1711.87909
80,VND,4,VND,1716.000341
80,VND,294,VND,1720.572342
80,VND,322,VND,1723.057054
80,VND,31399,LMD,1731.987555
80,VND,31334,LMD,1735.552827
80,VND,526,VND,1738.747055
80,VND,387,VND,1742.806406
80,VND,31467,LMD,1759.109803
80,VND,31374,LMD,1770.216863
80,VND,393,VND,1779.071824
80,VND,280,VND,1781.679478
80,VND,123,VND,1781.723358
80,VND,31470,LMD,1783.48209
80,VND,31424,LMD,1784.810793
80,VND,31395,LMD,1787.853313
80,VND,506,VND,1788.148443
80,VND,192,VND,1791.924588
80,VND,31417,LMD,1805.739517
80,VND,450,VND,1810.586502
80,VND,31369,LMD,1813.373367
80,VND,189,VND,1833.628614
80,VND,316,VND,1857.365462
80,VND,31441,LMD,1866.102869
80,VND,308,VND,1871.274907
80,VND,220,VND,1871.475464
80,VND,277,VND,1872.24543
80,VND,307,VND,1874.538012
80,VND,219,VND,1877.949209
80,VND,205,VND,1884.718664
80,VND,6,VND,1884.830567
80,VND,340,VND,1886.823311
80,VND,31405,LMD,1887.760984
80,VND,443,VND,1889.768398
80,VND,38,VND,1891.021259
80,VND,417,VND,1892.444601
80,VND,221,VND,1892.49571
80,VND,31385,LMD,1897.886226
80,VND,31403,LMD,1899.03875
80,VND,31446,LMD,1899.28411
80,VND,1008,FC,1899.338806
80,VND,31389,LMD,1905.999148
80,VND,422,VND,1907.580827
80,VND,421,VND,1912.079006
80,VND,429,VND,1917.652186
80,VND,338,VND,1930.918442
80,VND,76,VND,1952.99344
80,VND,142,VND,1958.742491
80,VND,100,VND,1961.100234
80,VND,236,VND,1962.466492
80,VND,31400,LMD,1968.120265
80,VND,402,VND,1968.840624
80,VND,31353,LMD,1974.447945
80,VND,31378,LMD,1977.20054
80,VND,31357,LMD,1986.744586
80,VND,65,VND,2049.35147
80,VND,31407,LMD,2079.796539
81,VND,80,VND,16.336587
81,VND,31435,LMD,117.9130807
81,VND,390,VND,141.5213282
81,VND,334,VND,222.5591134
81,VND,31420,LMD,230.5733397
81,VND,240,VND,234.5124036
81,VND,249,VND,237.7659095
81,VND,265,VND,270.7885764
81,VND,31359,LMD,283.5423538
81,VND,465,VND,283.9953747
81,VND,514,VND,291.195284
81,VND,14,VND,298.600052
81,VND,31437,LMD,300.1455189
81,VND,517,VND,302.1864245
81,VND,45,VND,306.6493813
81,VND,31459,LMD,358.28518
81,VND,428,VND,377.31203
81,VND,341,VND,433.7064221
81,VND,31354,LMD,447.506719
81,VND,468,VND,450.964529
81,VND,301,VND,451.0879393
81,VND,397,VND,455.1348996
81,VND,423,VND,455.8794974
81,VND,155,VND,455.923035
81,VND,369,VND,458.8063632
81,VND,331,VND,459.5032674
81,VND,500,VND,460.7216165
81,VND,460,VND,461.6714841
81,VND,31445,LMD,462.9961327
81,VND,285,VND,463.0899204
81,VND,145,VND,463.4192086
81,VND,11,VND,469.9211681
81,VND,1002,FC,470.6555509
81,VND,82,VND,470.6555509
81,VND,31427,LMD,471.3279408
81,VND,232,VND,472.9456407
81,VND,244,VND,473.6014132
81,VND,190,VND,474.2796728
81,VND,31380,LMD,480.4795903
81,VND,106,VND,502.3745284
81,VND,31475,LMD,508.4639542
81,VND,481,VND,530.4776237
81,VND,31413,LMD,536.213541
81,VND,31347,LMD,544.6053104
81,VND,31474,LMD,562.4232812
81,VND,314,VND,627.5408113
81,VND,31453,LMD,632.6928208
81,VND,272,VND,632.7689002
81,VND,445,VND,633.7890588
81,VND,31360,LMD,644.6347312
81,VND,510,VND,645.7228477
81,VND,194,VND,661.1796684
81,VND,31448,LMD,667.851643
81,VND,111,VND,668.1878659
81,VND,479,VND,671.1566678
81,VND,512,VND,675.1677422
81,VND,31465,LMD,676.4391299
81,VND,367,VND,681.4111771
81,VND,144,VND,683.9081977
81,VND,31457,LMD,693.3514021
81,VND,31431,LMD,717.3448447
81,VND,345,VND,732.6180398
81,VND,31411,LMD,745.8889328
81,VND,269,VND,767.3414374
81,VND,233,VND,775.1344389
81,VND,433,VND,778.7251834
81,VND,394,VND,778.781996
81,VND,26,VND,780.7563865
81,VND,184,VND,782.7932734
81,VND,278,VND,788.9681404
81,VND,58,VND,793.0825228
81,VND,487,VND,794.6142641
81,VND,527,VND,797.1256721
81,VND,31471,LMD,800.0837368
81,VND,31476,LMD,802.5071367
81,VND,31419,LMD,807.869604
81,VND,180,VND,807.8887746
81,VND,31477,LMD,809.4446917
81,VND,31458,LMD,825.5132691
81,VND,392,VND,827.116249
81,VND,31337,LMD,832.1424155
81,VND,255,VND,843.67083
81,VND,31402,LMD,844.9820619
81,VND,321,VND,848.4993499
81,VND,318,VND,851.6923063
81,VND,62,VND,852.1798455
81,VND,286,VND,852.838281
81,VND,408,VND,885.0942464
81,VND,471,VND,886.1363184
81,VND,406,VND,886.3097597
81,VND,98,VND,887.924242
81,VND,31404,LMD,888.1553978
81,VND,311,VND,898.5099073
81,VND,120,VND,904.8904322
81,VND,31460,LMD,907.3383828
81,VND,204,VND,908.5506964
81,VND,31438,LMD,909.2253917
81,VND,1007,FC,914.8056628
81,VND,31472,LMD,914.8122438
81,VND,31352,LMD,915.6819072
81,VND,239,VND,918.248607
81,VND,373,VND,918.3875181
81,VND,456,VND,926.5857559
81,VND,395,VND,944.5171956
81,VND,418,VND,947.1950259
81,VND,31394,LMD,948.4165729
81,VND,412,VND,949.4360786
81,VND,503,VND,950.897466
81,VND,31335,LMD,951.1263037
81,VND,16,VND,951.3761807
81,VND,159,VND,954.3182419
81,VND,31390,LMD,955.5912996
81,VND,256,VND,956.4640991
81,VND,92,VND,957.6841326
81,VND,215,VND,958.0784988
81,VND,201,VND,959.1611523
81,VND,1003,FC,959.4256161
81,VND,31422,LMD,960.6411359
81,VND,477,VND,960.687915
81,VND,50,VND,962.3009197
81,VND,312,VND,964.2580929
81,VND,172,VND,964.4522855
81,VND,31349,LMD,965.6372202
81,VND,31468,LMD,965.7608565
81,VND,237,VND,967.0235836
81,VND,383,VND,967.7370252
81,VND,168,VND,967.8027201
81,VND,464,VND,968.6392679
81,VND,310,VND,970.160897
81,VND,86,VND,970.5869104
81,VND,31362,LMD,973.08629
81,VND,292,VND,973.4942486
81,VND,51,VND,974.2878897
81,VND,117,VND,976.2815535
81,VND,49,VND,977.4168886
81,VND,328,VND,977.723683
81,VND,31329,LMD,978.9657184
81,VND,270,VND,979.0228512
81,VND,15,VND,979.5105256
81,VND,31433,LMD,981.4933276
81,VND,252,VND,982.6457825
81,VND,470,VND,983.2261662
81,VND,413,VND,984.5375373
81,VND,480,VND,985.1567759
81,VND,522,VND,986.6453159
81,VND,388,VND,987.844749
81,VND,208,VND,989.3671044
81,VND,99,VND,990.6515339
81,VND,524,VND,991.5039317
81,VND,202,VND,991.5258658
81,VND,473,VND,994.0677981
81,VND,147,VND,994.8593104
81,VND,313,VND,1001.980692
81,VND,507,VND,1007.470656
81,VND,258,VND,1009.009365
81,VND,5,VND,1009.727275
81,VND,37,VND,1015.501859
81,VND,127,VND,1015.814058
81,VND,401,VND,1020.264447
81,VND,386,VND,1023.103515
81,VND,337,VND,1023.592724
81,VND,31410,LMD,1025.849
81,VND,85,VND,1028.152879
81,VND,9,VND,1031.694726
81,VND,31463,LMD,1031.932892
81,VND,56,VND,1032.04938
81,VND,31365,LMD,1033.171119
81,VND,224,VND,1034.728101
81,VND,23,VND,1035.95279
81,VND,475,VND,1036.322495
81,VND,226,VND,1041.784381
81,VND,107,VND,1042.18289
81,VND,217,VND,1042.336203
81,VND,31397,LMD,1047.789407
81,VND,31439,LMD,1050.780252
81,VND,31343,LMD,1052.815056
81,VND,105,VND,1055.731913
81,VND,31364,LMD,1061.215939
81,VND,362,VND,1069.297823
81,VND,188,VND,1082.469215
81,VND,28,VND,1088.814865
81,VND,27,VND,1092.986106
81,VND,371,VND,1093.639346
81,VND,29,VND,1093.821995
81,VND,95,VND,1096.600202
81,VND,31408,LMD,1097.037135
81,VND,83,VND,1097.164299
81,VND,31421,LMD,1100.339486
81,VND,325,VND,1102.271576
81,VND,31444,LMD,1102.429784
81,VND,446,VND,1103.634809
81,VND,528,VND,1104.274402
81,VND,32,VND,1106.278889
81,VND,31464,LMD,1106.930086
81,VND,22,VND,1109.522877
81,VND,439,VND,1109.625856
81,VND,281,VND,1111.416533
81,VND,31398,LMD,1115.402742
81,VND,274,VND,1116.780895
81,VND,53,VND,1117.799522
81,VND,431,VND,1118.530525
81,VND,374,VND,1125.945046
81,VND,275,VND,1128.859165
81,VND,114,VND,1131.183242
81,VND,31344,LMD,1131.775107
81,VND,391,VND,1144.187153
81,VND,40,VND,1148.849912
81,VND,31330,LMD,1149.788393
81,VND,77,VND,1154.040413
81,VND,70,VND,1155.49324
81,VND,54,VND,1158.243137
81,VND,71,VND,1166.886889
81,VND,31381,LMD,1172.624554
81,VND,246,VND,1174.540989
81,VND,501,VND,1175.888972
81,VND,31387,LMD,1175.933867
81,VND,343,VND,1176.624004
81,VND,31372,LMD,1180.356543
81,VND,515,VND,1180.474236
81,VND,262,VND,1183.543528
81,VND,447,VND,1184.169012
81,VND,454,VND,1184.230923
81,VND,170,VND,1184.658329
81,VND,31379,LMD,1186.001555
81,VND,416,VND,1193.060127
81,VND,97,VND,1193.290594
81,VND,10,VND,1194.505381
81,VND,279,VND,1194.599734
81,VND,376,VND,1196.408789
81,VND,179,VND,1197.056989
81,VND,148,VND,1197.573291
81,VND,31466,LMD,1200.870396
81,VND,1005,FC,1203.849537
81,VND,143,VND,1204.095697
81,VND,96,VND,1204.965604
81,VND,287,VND,1208.775522
81,VND,381,VND,1208.909769
81,VND,229,VND,1210.946601
81,VND,30,VND,1215.010197
81,VND,361,VND,1217.134611
81,VND,68,VND,1219.346387
81,VND,531,VND,1220.200699
81,VND,19,VND,1224.221412
81,VND,336,VND,1224.69526
81,VND,508,VND,1224.968804
81,VND,24,VND,1225.424897
81,VND,206,VND,1225.837732
81,VND,141,VND,1228.644242
81,VND,136,VND,1228.662023
81,VND,129,VND,1229.038232
81,VND,31401,LMD,1229.126664
81,VND,467,VND,1229.647512
81,VND,348,VND,1229.916861
81,VND,241,VND,1230.959484
81,VND,64,VND,1232.093661
81,VND,13,VND,1232.728584
81,VND,31414,LMD,1236.810885
81,VND,31384,LMD,1237.58426
81,VND,283,VND,1238.908634
81,VND,46,VND,1238.999254
81,VND,186,VND,1241.788622
81,VND,31383,LMD,1242.562266
81,VND,35,VND,1248.946049
81,VND,297,VND,1250.30397
81,VND,430,VND,1251.200137
81,VND,254,VND,1251.92311
81,VND,411,VND,1252.486599
81,VND,242,VND,1253.633921
81,VND,191,VND,1254.740845
81,VND,271,VND,1255.392969
81,VND,491,VND,1259.418817
81,VND,150,VND,1262.62768
81,VND,89,VND,1263.766894
81,VND,363,VND,1263.769478
81,VND,91,VND,1263.937838
81,VND,79,VND,1265.434474
81,VND,8,VND,1266.61714
81,VND,346,VND,1266.628563
81,VND,300,VND,1266.990288
81,VND,2,VND,1268.103027
81,VND,247,VND,1268.999454
81,VND,493,VND,1269.322666
81,VND,31469,LMD,1270.435244
81,VND,31429,LMD,1272.110885
81,VND,231,VND,1272.273404
81,VND,1001,FC,1272.628035
81,VND,167,VND,1272.628035
81,VND,36,VND,1272.879292
81,VND,31342,LMD,1273.047883
81,VND,52,VND,1274.561276
81,VND,442,VND,1275.74939
81,VND,31454,LMD,1275.763483
81,VND,118,VND,1276.210808
81,VND,198,VND,1276.293037
81,VND,74,VND,1278.216322
81,VND,405,VND,1279.24624
81,VND,108,VND,1280.602375
81,VND,504,VND,1281.93316
81,VND,131,VND,1282.115588
81,VND,165,VND,1282.256161
81,VND,124,VND,1282.395376
81,VND,101,VND,1282.562782
81,VND,235,VND,1283.744908
81,VND,31373,LMD,1284.359306
81,VND,93,VND,1284.778402
81,VND,426,VND,1284.811146
81,VND,1006,FC,1285.093021
81,VND,115,VND,1285.093021
81,VND,444,VND,1286.578747
81,VND,18,VND,1287.093007
81,VND,31449,LMD,1288.674533
81,VND,72,VND,1289.674205
81,VND,47,VND,1290.117485
81,VND,289,VND,1290.329578
81,VND,59,VND,1291.519652
81,VND,61,VND,1293.220766
81,VND,230,VND,1293.584362
81,VND,263,VND,1295.399476
81,VND,116,VND,1297.810116
81,VND,43,VND,1299.167293
81,VND,223,VND,1299.799989
81,VND,175,VND,1301.758354
81,VND,73,VND,1302.549089
81,VND,42,VND,1304.029068
81,VND,396,VND,1304.678476
81,VND,306,VND,1306.738474
81,VND,372,VND,1307.025609
81,VND,12,VND,1307.609098
81,VND,173,VND,1308.065111
81,VND,31430,LMD,1309.269305
81,VND,476,VND,1309.715544
81,VND,137,VND,1312.163169
81,VND,87,VND,1313.34452
81,VND,365,VND,1314.447417
81,VND,174,VND,1315.856069
81,VND,21,VND,1316.565192
81,VND,327,VND,1316.809336
81,VND,154,VND,1318.099904
81,VND,140,VND,1319.10148
81,VND,20,VND,1320.684659
81,VND,31462,LMD,1321.239707
81,VND,133,VND,1322.66764
81,VND,377,VND,1322.794227
81,VND,276,VND,1325.049578
81,VND,31350,LMD,1326.187386
81,VND,499,VND,1326.565066
81,VND,31355,LMD,1329.555046
81,VND,273,VND,1330.228522
81,VND,209,VND,1332.874093
81,VND,489,VND,1333.912951
81,VND,84,VND,1334.679249
81,VND,160,VND,1335.12618
81,VND,295,VND,1335.510079
81,VND,248,VND,1336.61121
81,VND,1,VND,1340.025409
81,VND,332,VND,1341.559207
81,VND,31332,LMD,1341.962143
81,VND,299,VND,1342.300071
81,VND,207,VND,1344.41448
81,VND,409,VND,1348.529605
81,VND,48,VND,1348.930255
81,VND,329,VND,1350.741361
81,VND,31370,LMD,1354.658572
81,VND,288,VND,1361.657221
81,VND,309,VND,1377.63575
81,VND,315,VND,1377.818666
81,VND,31368,LMD,1377.818666
81,VND,290,VND,1378.453124
81,VND,243,VND,1382.480254
81,VND,212,VND,1382.908447
81,VND,31436,LMD,1391.195426
81,VND,166,VND,1393.188407
81,VND,31376,LMD,1397.3028
81,VND,121,VND,1401.023247
81,VND,31428,LMD,1405.112995
81,VND,31426,LMD,1411.747826
81,VND,333,VND,1412.224974
81,VND,31367,LMD,1413.575362
81,VND,378,VND,1414.137861
81,VND,466,VND,1414.276353
81,VND,494,VND,1415.309004
81,VND,441,VND,1420.082291
81,VND,521,VND,1422.806595
81,VND,196,VND,1429.405288
81,VND,31348,LMD,1430.219722
81,VND,284,VND,1430.275981
81,VND,492,VND,1430.549636
81,VND,339,VND,1431.597035
81,VND,31473,LMD,1432.361901
81,VND,31346,LMD,1433.813013
81,VND,94,VND,1438.311681
81,VND,518,VND,1452.062865
81,VND,31356,LMD,1460.323338
81,VND,146,VND,1466.599859
81,VND,31443,LMD,1467.669065
81,VND,31377,LMD,1472.958917
81,VND,375,VND,1475.064725
81,VND,88,VND,1485.52671
81,VND,415,VND,1492.33047
81,VND,1004,FC,1495.293319
81,VND,31392,LMD,1517.413193
81,VND,31406,LMD,1519.088657
81,VND,113,VND,1523.429894
81,VND,213,VND,1525.345464
81,VND,17,VND,1525.507401
81,VND,31425,LMD,1530.82586
81,VND,75,VND,1539.090548
81,VND,31447,LMD,1553.846132
81,VND,31366,LMD,1557.468418
81,VND,109,VND,1558.393589
81,VND,458,VND,1559.057507
81,VND,451,VND,1559.444512
81,VND,291,VND,1561.00234
81,VND,63,VND,1562.504204
81,VND,156,VND,1567.065947
81,VND,400,VND,1567.478573
81,VND,234,VND,1577.926284
81,VND,350,VND,1578.636285
81,VND,31345,LMD,1579.360832
81,VND,31340,LMD,1579.389438
81,VND,195,VND,1582.248621
81,VND,34,VND,1583.214789
81,VND,178,VND,1585.335511
81,VND,351,VND,1585.920529
81,VND,398,VND,1599.174352
81,VND,385,VND,1599.229837
81,VND,3,VND,1602.850887
81,VND,505,VND,1603.419906
81,VND,296,VND,1604.575168
81,VND,31434,LMD,1609.417197
81,VND,403,VND,1612.776698
81,VND,216,VND,1612.854429
81,VND,41,VND,1613.895285
81,VND,103,VND,1614.743363
81,VND,31,VND,1614.756745
81,VND,31361,LMD,1615.091026
81,VND,31440,LMD,1619.238884
81,VND,268,VND,1619.382341
81,VND,437,VND,1622.525589
81,VND,31351,LMD,1623.823337
81,VND,193,VND,1625.315738
81,VND,257,VND,1625.713953
81,VND,410,VND,1625.817236
81,VND,440,VND,1632.988693
81,VND,66,VND,1633.060647
81,VND,128,VND,1633.591581
81,VND,342,VND,1636.418211
81,VND,424,VND,1638.394354
81,VND,305,VND,1640.496302
81,VND,436,VND,1643.556673
81,VND,488,VND,1645.711592
81,VND,152,VND,1660.70267
81,VND,31386,LMD,1662.841317
81,VND,149,VND,1665.194565
81,VND,134,VND,1667.352046
81,VND,31418,LMD,1668.577228
81,VND,110,VND,1669.296877
81,VND,360,VND,1670.125058
81,VND,31388,LMD,1672.295934
81,VND,200,VND,1673.706505
81,VND,78,VND,1675.383269
81,VND,259,VND,1675.895001
81,VND,31393,LMD,1676.773849
81,VND,7,VND,1679.830143
81,VND,60,VND,1685.190499
81,VND,31333,LMD,1689.779859
81,VND,225,VND,1692.330196
81,VND,185,VND,1693.635532
81,VND,260,VND,1697.592732
81,VND,90,VND,1700.197246
81,VND,4,VND,1704.321118
81,VND,294,VND,1708.843422
81,VND,322,VND,1711.303471
81,VND,31415,LMD,1715.206363
81,VND,31399,LMD,1721.649571
81,VND,31334,LMD,1723.741742
81,VND,526,VND,1726.908447
81,VND,387,VND,1754.468476
81,VND,31374,LMD,1758.856447
81,VND,393,VND,1768.07216
81,VND,31467,LMD,1768.889742
81,VND,123,VND,1770.190897
81,VND,280,VND,1770.623381
81,VND,506,VND,1776.539091
81,VND,31395,LMD,1776.963721
81,VND,192,VND,1780.942913
81,VND,31417,LMD,1794.179454
81,VND,31470,LMD,1795.451419
81,VND,31424,LMD,1795.777639
81,VND,450,VND,1799.078392
81,VND,31369,LMD,1822.040634
81,VND,189,VND,1822.361786
81,VND,316,VND,1845.562838
81,VND,31441,LMD,1854.386958
81,VND,308,VND,1859.552127
81,VND,220,VND,1859.964286
81,VND,307,VND,1862.80331
81,VND,219,VND,1866.475765
81,VND,205,VND,1872.881115
81,VND,6,VND,1874.743075
81,VND,417,VND,1880.677286
81,VND,38,VND,1880.913617
81,VND,277,VND,1883.227464
81,VND,31446,LMD,1887.783584
81,VND,31403,LMD,1888.478186
81,VND,31389,LMD,1894.843627
81,VND,422,VND,1896.153828
81,VND,340,VND,1897.417831
81,VND,31405,LMD,1898.732678
81,VND,443,VND,1900.639131
81,VND,421,VND,1900.686103
81,VND,221,VND,1903.291673
81,VND,31385,LMD,1908.588102
81,VND,1008,FC,1910.034848
81,VND,338,VND,1919.588307
81,VND,429,VND,1928.358449
81,VND,76,VND,1962.97
81,VND,31378,LMD,1966.024163
81,VND,142,VND,1968.737623
81,VND,100,VND,1971.148126
81,VND,236,VND,1972.393331
81,VND,31400,LMD,1978.299406
81,VND,402,VND,1978.964091
81,VND,31353,LMD,1984.298657
81,VND,31357,LMD,1996.431664
81,VND,65,VND,2058.798728
81,VND,31407,LMD,2068.82804
82,VND,232,VND,3.429132824
82,VND,145,VND,7.944399262
82,VND,460,VND,11.08238672
82,VND,31445,LMD,11.30072812
82,VND,190,VND,15.21836164
